symbol,observed_session,resolution,event_type,canonical_price_factor,canonical_status,applied_as_canonical_event,observed_price_ratio,residual_discontinuity_after_factor,filing_form,filing_date,filing_items,source,ratio_text,issuer,cik,evidence_status,filing_candidates,cohorts_touched,roles,note
WETO,2026-08-14,FILING_EVIDENCE_DOES_NOT_EXPLAIN_MOVE,,,,False,2.996961,,,,,https://www.sec.gov/Archives/edgar/data/1941158/000121390026060128/ea0291906-6k_wetour.htm,,Wetour Robotics Ltd,1941158,FILING_EVIDENCE_FOUND,10,2026-08-19,ranking_window_shortlist,"issuer filings in the window mention a split, but no stated ratio both matches this session's date and flattens the observed unit change"
WETO,2026-08-17,FILING_EVIDENCE_DOES_NOT_EXPLAIN_MOVE,,,,False,1.236762,,,,,https://www.sec.gov/Archives/edgar/data/1941158/000121390026060128/ea0291906-6k_wetour.htm,,Wetour Robotics Ltd,1941158,FILING_EVIDENCE_FOUND,10,2026-08-19,ranking_window_shortlist,"issuer filings in the window mention a split, but no stated ratio both matches this session's date and flattens the observed unit change"
WETO,2026-08-18,FILING_EVIDENCE_DOES_NOT_EXPLAIN_MOVE,,,,False,1.736587,,,,,https://www.sec.gov/Archives/edgar/data/1941158/000121390026060128/ea0291906-6k_wetour.htm,,Wetour Robotics Ltd,1941158,FILING_EVIDENCE_FOUND,10,2026-08-19,ranking_window_shortlist,"issuer filings in the window mention a split, but no stated ratio both matches this session's date and flattens the observed unit change"
WETO,2026-08-19,FILING_EVIDENCE_DOES_NOT_EXPLAIN_MOVE,,,,False,0.637037,,,,,https://www.sec.gov/Archives/edgar/data/1941158/000121390026060128/ea0291906-6k_wetour.htm,,Wetour Robotics Ltd,1941158,FILING_EVIDENCE_FOUND,10,2026-08-19,ranking_window_shortlist,"issuer filings in the window mention a split, but no stated ratio both matches this session's date and flattens the observed unit change"
WKEY,2025-10-14,NO_ACTION_FILING_FOUND,,,,False,1.231319,,,,,,,Wisekey International Holding S.A.,1738699,UNRESOLVED_NO_FILING_EVIDENCE,0,2025-10-29,ranking_window_shortlist,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
WKEY,2025-10-24,NO_ACTION_FILING_FOUND,,,,False,1.215709,,,,,,,Wisekey International Holding S.A.,1738699,UNRESOLVED_NO_FILING_EVIDENCE,0,2025-10-29;2025-11-05,ranking_window_shortlist,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
WKEY,2025-10-29,NO_ACTION_FILING_FOUND,,,,False,1.282031,,,,,,,Wisekey International Holding S.A.,1738699,UNRESOLVED_NO_FILING_EVIDENCE,0,2025-10-29;2025-11-05,ranking_window_shortlist,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
WKEY,2025-11-03,NO_ACTION_FILING_FOUND,,,,False,0.817205,,,,,,,Wisekey International Holding S.A.,1738699,UNRESOLVED_NO_FILING_EVIDENCE,0,2025-11-05,ranking_window_shortlist,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
WOLF,2025-09-10,NO_ACTION_FILING_FOUND,,,,False,0.813187,,,,,,,"WOLFSPEED, INC.",895419,UNRESOLVED_NO_FILING_EVIDENCE,0,2025-10-01,ranking_window_shortlist;recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
WOLF,2025-09-11,NO_ACTION_FILING_FOUND,,,,False,1.27027,,,,,,,"WOLFSPEED, INC.",895419,UNRESOLVED_NO_FILING_EVIDENCE,0,2025-10-01,ranking_window_shortlist;recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
WOLF,2025-09-12,NO_ACTION_FILING_FOUND,,,,False,1.25,,,,,,,"WOLFSPEED, INC.",895419,UNRESOLVED_NO_FILING_EVIDENCE,0,2025-10-01,ranking_window_shortlist;recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
WOLF,2025-09-15,NO_ACTION_FILING_FOUND,,,,False,1.261702,,,,,,,"WOLFSPEED, INC.",895419,UNRESOLVED_NO_FILING_EVIDENCE,0,2025-10-01,ranking_window_shortlist;recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
WOLF,2025-09-25,NO_ACTION_FILING_FOUND,,,,False,0.829978,,,,,,,"WOLFSPEED, INC.",895419,UNRESOLVED_NO_FILING_EVIDENCE,0,2025-10-01;2025-10-08;2025-10-15,ranking_window_shortlist;recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
WOLF,2025-09-26,NO_ACTION_FILING_FOUND,,,,False,0.830189,,,,,,,"WOLFSPEED, INC.",895419,UNRESOLVED_NO_FILING_EVIDENCE,0,2025-10-01;2025-10-08;2025-10-15,ranking_window_shortlist;recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
WOLF,2025-09-29,NO_ACTION_FILING_FOUND,,,,False,14.999375,,,,,,,"WOLFSPEED, INC.",895419,UNRESOLVED_NO_FILING_EVIDENCE,0,2025-10-01;2025-10-08;2025-10-15,ranking_window_shortlist;recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
WOLF,2025-09-30,NO_ACTION_FILING_FOUND,,,,False,1.334413,,,,,,,"WOLFSPEED, INC.",895419,UNRESOLVED_NO_FILING_EVIDENCE,0,2025-10-01;2025-10-08;2025-10-15,ranking_window_shortlist;recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
WOLF,2025-10-30,NO_ACTION_FILING_FOUND,,,,False,0.811386,,,,,,,"WOLFSPEED, INC.",895419,UNRESOLVED_NO_FILING_EVIDENCE,0,2025-10-15,recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
WOLF,2026-05-01,NO_ACTION_FILING_FOUND,,,,False,1.242219,,,,,,,"WOLFSPEED, INC.",895419,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-05-06;2026-05-13;2026-05-20,ranking_window_shortlist;recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
WOLF,2026-05-13,NO_ACTION_FILING_FOUND,,,,False,1.239167,,,,,,,"WOLFSPEED, INC.",895419,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-05-06;2026-05-13;2026-05-20;2026-05-27,ranking_window_shortlist;recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
WOLF,2026-06-05,NO_ACTION_FILING_FOUND,,,,False,0.822141,,,,,,,"WOLFSPEED, INC.",895419,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-05-20,recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
WPP,2026-08-06,NO_ACTION_FILING_FOUND,,,,False,1.256783,,,,,,,WPP plc,806968,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-08-12,ranking_window_shortlist,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
WRBY,2025-12-10,NO_ACTION_FILING_FOUND,,,,False,1.274214,,,,,,,Warby Parker Inc.,1504776,UNRESOLVED_NO_FILING_EVIDENCE,0,2025-12-10;2025-12-17;2025-12-24,ranking_window_shortlist,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
WVE,2025-12-08,NO_ACTION_FILING_FOUND,,,,False,1.71,,,,,,,"Wave Life Sciences, Inc.",1631574,UNRESOLVED_NO_FILING_EVIDENCE,0,2025-12-10;2025-12-17;2025-12-24,ranking_window_shortlist;recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
WVE,2025-12-11,NO_ACTION_FILING_FOUND,,,,False,0.827689,,,,,,,"Wave Life Sciences, Inc.",1631574,UNRESOLVED_NO_FILING_EVIDENCE,0,2025-12-10;2025-12-17;2025-12-24,ranking_window_shortlist;recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
WVE,2026-01-06,NO_ACTION_FILING_FOUND,,,,False,1.269154,,,,,,,"Wave Life Sciences, Inc.",1631574,UNRESOLVED_NO_FILING_EVIDENCE,0,2025-12-24,recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
WYFI,2026-05-11,NO_ACTION_FILING_FOUND,,,,False,1.267983,,,,,,,"WhiteFiber, Inc.",2042022,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-05-13;2026-05-20;2026-05-27,ranking_window_shortlist,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
WYFI,2026-05-15,NO_ACTION_FILING_FOUND,,,,False,0.806403,,,,,,,"WhiteFiber, Inc.",2042022,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-05-20;2026-05-27,ranking_window_shortlist,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
WYFI,2026-05-21,NO_ACTION_FILING_FOUND,,,,False,1.222084,,,,,,,"WhiteFiber, Inc.",2042022,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-05-27,ranking_window_shortlist,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
XENE,2026-03-09,NO_ACTION_FILING_FOUND,,,,False,1.444656,,,,,,,Xenon Pharmaceuticals Inc.,1582313,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-03-11;2026-03-25,ranking_window_shortlist,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
XNDU,2026-04-13,NO_ACTION_FILING_FOUND,,,,False,1.2703,,,,,,,Xanadu Quantum Technologies Ltd,2097163,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-04-22;2026-04-29,ranking_window_shortlist;recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
XNDU,2026-04-14,NO_ACTION_FILING_FOUND,,,,False,1.294361,,,,,,,Xanadu Quantum Technologies Ltd,2097163,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-04-22;2026-04-29,ranking_window_shortlist;recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
XNDU,2026-04-15,NO_ACTION_FILING_FOUND,,,,False,1.698057,,,,,,,Xanadu Quantum Technologies Ltd,2097163,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-04-22;2026-04-29,ranking_window_shortlist;recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
XNDU,2026-04-16,NO_ACTION_FILING_FOUND,,,,False,1.301952,,,,,,,Xanadu Quantum Technologies Ltd,2097163,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-04-22;2026-04-29,ranking_window_shortlist;recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
XNDU,2026-04-22,NO_ACTION_FILING_FOUND,,,,False,1.520035,,,,,,,Xanadu Quantum Technologies Ltd,2097163,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-04-22;2026-04-29,ranking_window_shortlist;recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
XNDU,2026-04-23,NO_ACTION_FILING_FOUND,,,,False,0.831029,,,,,,,Xanadu Quantum Technologies Ltd,2097163,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-04-22;2026-04-29,ranking_window_shortlist;recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
XNDU,2026-05-01,NO_ACTION_FILING_FOUND,,,,False,1.245003,,,,,,,Xanadu Quantum Technologies Ltd,2097163,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-04-22;2026-04-29,recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
XNDU,2026-05-04,NO_ACTION_FILING_FOUND,,,,False,0.366039,,,,,,,Xanadu Quantum Technologies Ltd,2097163,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-04-22;2026-04-29,recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
YOU,2026-02-25,NO_ACTION_FILING_FOUND,,,,False,1.389603,,,,,,,"Clear Secure, Inc.",1856314,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-02-25;2026-03-04,ranking_window_shortlist,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
YPF,2025-10-27,NO_ACTION_FILING_FOUND,,,,False,1.293899,,,,,,,YPF SOCIEDAD ANONIMA,904851,UNRESOLVED_NO_FILING_EVIDENCE,0,2025-10-29;2025-11-05;2025-11-12,ranking_window_shortlist,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
YSS,2026-04-09,NO_ACTION_FILING_FOUND,,,,False,1.28873,,,,,,,York Space Systems Inc.,2086587,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-04-15;2026-04-22,ranking_window_shortlist;recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
YSS,2026-04-23,NO_ACTION_FILING_FOUND,,,,False,0.821864,,,,,,,York Space Systems Inc.,2086587,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-04-15;2026-04-22,recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
ZD,2026-03-03,NO_ACTION_FILING_FOUND,,,,False,1.598001,,,,,,,"ZIFF DAVIS, INC.",1084048,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-03-18,ranking_window_shortlist;recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
ZEPP,2025-08-18,NO_ACTION_FILING_FOUND,,,,False,1.289552,,,,,,,Zepp Health Corp,1720446,UNRESOLVED_NO_FILING_EVIDENCE,0,2025-09-03,ranking_window_shortlist;recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
ZIM,2026-02-17,NO_ACTION_FILING_FOUND,,,,False,1.349392,,,,,,,ZIM Integrated Shipping Services Ltd.,1654126,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-02-18;2026-03-04,ranking_window_shortlist,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
ZVZZT,2026-03-11,NO_ACTION_FILING_FOUND,,,,False,1.245714,,,,,,,,,UNRESOLVED_NO_CIK_FOR_TICKER,0,2026-04-01,recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
ZVZZT,2026-03-13,NO_ACTION_FILING_FOUND,,,,False,1.312551,,,,,,,,,UNRESOLVED_NO_CIK_FOR_TICKER,0,2026-04-01,recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
ZVZZT,2026-03-16,NO_ACTION_FILING_FOUND,,,,False,1.6875,,,,,,,,,UNRESOLVED_NO_CIK_FOR_TICKER,0,2026-04-01,recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
ZVZZT,2026-03-17,NO_ACTION_FILING_FOUND,,,,False,1.327222,,,,,,,,,UNRESOLVED_NO_CIK_FOR_TICKER,0,2026-04-01,recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
ZVZZT,2026-03-18,NO_ACTION_FILING_FOUND,,,,False,1.409237,,,,,,,,,UNRESOLVED_NO_CIK_FOR_TICKER,0,2026-04-01,recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
ZVZZT,2026-03-19,NO_ACTION_FILING_FOUND,,,,False,0.297073,,,,,,,,,UNRESOLVED_NO_CIK_FOR_TICKER,0,2026-04-01,recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
ZVZZT,2026-03-20,NO_ACTION_FILING_FOUND,,,,False,1.95778,,,,,,,,,UNRESOLVED_NO_CIK_FOR_TICKER,0,2026-04-01,recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
ZVZZT,2026-03-23,NO_ACTION_FILING_FOUND,,,,False,0.485006,,,,,,,,,UNRESOLVED_NO_CIK_FOR_TICKER,0,2026-04-01,recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
ZVZZT,2026-03-24,NO_ACTION_FILING_FOUND,,,,False,2.030328,,,,,,,,,UNRESOLVED_NO_CIK_FOR_TICKER,0,2026-04-01,recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
ZVZZT,2026-03-30,NO_ACTION_FILING_FOUND,,,,False,0.479904,,,,,,,,,UNRESOLVED_NO_CIK_FOR_TICKER,0,2026-04-01,recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
ZVZZT,2026-03-31,NO_ACTION_FILING_FOUND,,,,False,2.066942,,,,,,,,,UNRESOLVED_NO_CIK_FOR_TICKER,0,2026-04-01,recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
ZVZZT,2026-04-02,NO_ACTION_FILING_FOUND,,,,False,0.205707,,,,,,,,,UNRESOLVED_NO_CIK_FOR_TICKER,0,2026-04-01,recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
ZVZZT,2026-04-08,NO_ACTION_FILING_FOUND,,,,False,1.2785,,,,,,,,,UNRESOLVED_NO_CIK_FOR_TICKER,0,2026-04-01,recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
ZVZZT,2026-04-09,NO_ACTION_FILING_FOUND,,,,False,0.724716,,,,,,,,,UNRESOLVED_NO_CIK_FOR_TICKER,0,2026-04-01,recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
ZVZZT,2026-04-14,NO_ACTION_FILING_FOUND,,,,False,1.206798,,,,,,,,,UNRESOLVED_NO_CIK_FOR_TICKER,0,2026-04-01,recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
ZVZZT,2026-04-15,NO_ACTION_FILING_FOUND,,,,False,0.815336,,,,,,,,,UNRESOLVED_NO_CIK_FOR_TICKER,0,2026-04-01,recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
